step,loss
658,0.009292573668062687
659,0.26854759454727173
660,0.0234084352850914
661,0.08470472693443298
662,0.09774534404277802
663,0.046160534024238586
664,0.057956762611866
665,0.09505777060985565
666,0.1431237906217575
667,0.03135480359196663
668,0.06067118048667908
669,0.28129807114601135
670,0.1825352907180786
671,0.19443941116333008
672,0.12267102301120758
673,0.4779302477836609
674,0.08197015523910522
675,0.22231295704841614
676,0.14791104197502136
677,0.04180852323770523
678,0.027796592563390732
679,0.28370046615600586
680,0.07286588102579117
681,0.018953856080770493
682,0.006059827283024788
683,0.02997017465531826
684,0.11758192628622055
685,0.45863574743270874
686,0.006274099461734295
687,0.06910992413759232
688,0.058346718549728394
689,0.16617712378501892
690,0.03396080434322357
691,0.05608721449971199
692,0.01977570913732052
693,0.07565497606992722
694,0.12656447291374207
695,0.14625012874603271
696,0.02158026397228241
697,0.05992666631937027
698,0.036243826150894165
699,0.10567651689052582
700,0.0708637610077858
701,0.06904679536819458
702,0.17148429155349731
703,0.04032962769269943
704,0.11791631579399109
705,0.09968914836645126
706,0.27608829736709595
707,0.1104837954044342
708,0.060673538595438004
709,0.19077467918395996
710,0.017860259860754013
711,0.4244917631149292
712,0.12110239267349243
713,0.2874782383441925
714,0.060391731560230255
715,0.010200461372733116
716,0.09928462654352188
717,0.3936483860015869
718,0.07985945045948029
719,0.08619655668735504
720,0.4374898076057434
721,0.019302934408187866
722,0.2535954415798187
723,0.1085846871137619
724,0.298321008682251
725,0.08903426676988602
726,0.04596101492643356
727,0.03286663442850113
728,0.010998763144016266
729,0.08338242024183273
730,0.09081877022981644
731,0.020397979766130447
732,0.034651707857847214
733,0.1868155598640442
734,0.1764076203107834
735,0.3050880432128906
736,0.05236988514661789
737,0.15917812287807465
738,0.026287004351615906
739,0.039576150476932526
740,0.09135989844799042
741,0.22576022148132324
742,0.0505855493247509
743,0.11046478152275085
744,0.09385618567466736
745,0.07933476567268372
746,0.01137419231235981
747,0.11356484889984131
748,0.09353074431419373
749,0.23753230273723602
750,0.03941640257835388
751,0.021318990737199783
752,0.07532158493995667
753,0.13629359006881714
754,0.039797455072402954
755,0.09881164133548737
756,0.11769631505012512
757,0.04778055101633072
758,0.15469548106193542
759,0.07656192034482956
760,0.23563295602798462
761,0.19856609404087067
762,0.1297389268875122
763,0.15654459595680237
764,0.02378680557012558
765,0.0650276392698288
766,0.13664770126342773
767,0.1498887538909912
768,0.22878047823905945
769,0.18999052047729492
770,0.15087011456489563
771,0.06178086996078491
772,0.2072388380765915
773,0.1137569472193718
774,0.09370898455381393
775,0.06253036856651306
776,0.054930999875068665
777,0.13121622800827026
778,0.09628178924322128
779,0.11172884702682495
780,0.04416406527161598
781,0.10125476866960526
782,0.018400395289063454
783,0.4333401024341583
784,0.05437799543142319
785,0.14551687240600586
786,0.0144963338971138
787,0.10382339358329773
788,0.09571738541126251
789,0.10629771649837494
790,0.019596021622419357
791,0.18122635781764984
792,0.19004793465137482
793,0.004561166744679213
794,0.007107709068804979
795,0.06394818425178528
796,0.11453451216220856
797,0.25440549850463867
798,0.07274068892002106
799,0.04939483851194382
800,0.09415581077337265
801,0.011141468770802021
802,0.051178641617298126
803,0.04279544949531555
804,0.10795845091342926
805,0.05460648611187935
806,0.2565094828605652
807,0.13957832753658295
808,0.026999644935131073
809,0.06879894435405731
810,0.36522364616394043
811,0.1004396378993988
812,0.01478557102382183
813,0.13971666991710663
814,0.04311671480536461
815,0.11762064695358276
816,0.016535181552171707
817,0.17894849181175232
818,0.13435830175876617
819,0.09858017414808273
820,0.14911507070064545
821,0.23654599487781525
822,0.04386239871382713
823,0.05213949829339981
824,0.30346089601516724
825,0.03434101119637489
826,0.017425473779439926
827,0.04557749629020691
828,0.06297390162944794
829,0.009160660207271576
830,0.20280605554580688
831,0.05749651789665222
832,0.08837664127349854
833,0.02332889661192894
834,0.08390577137470245
835,0.06797762215137482
836,0.2661482095718384
837,0.13607284426689148
838,0.07880648970603943
839,0.09857295453548431
840,0.11118520796298981
841,0.07608867436647415
842,0.07874532788991928
843,0.05097430944442749
844,0.31396353244781494
845,0.040031421929597855
846,0.037534505128860474
847,0.016190536320209503
848,0.14173194766044617
849,0.02093004435300827
850,0.19399026036262512
851,0.08436169475317001
852,0.027390029281377792
853,0.04531300812959671
854,0.1869206726551056
855,0.1433645337820053
856,0.06598848104476929
857,0.4666930139064789
858,0.12993232905864716
859,0.1443360149860382
860,0.08807361125946045
861,0.22814726829528809
862,0.018298685550689697
863,0.027865171432495117
864,0.11719821393489838
865,0.373359739780426
866,0.32870346307754517
867,0.05844675004482269
868,0.11127084493637085
869,0.1992325633764267
870,0.27856096625328064
871,0.07801702618598938
872,0.020796973258256912
873,0.22877341508865356
874,0.11382326483726501
875,0.029417872428894043
876,0.13965293765068054
877,0.01413809135556221
878,0.14197060465812683
879,0.15083664655685425
880,0.09072857350111008
881,0.02189631760120392
882,0.1619039922952652
883,0.10979242622852325
884,0.14348328113555908
885,0.14285659790039062
886,0.09110116958618164
887,0.031565919518470764
888,0.18379181623458862
889,0.053057171404361725
890,0.22313281893730164
891,0.33168503642082214
892,0.0908784344792366
893,0.051074832677841187
894,0.020630929619073868
895,0.1037246435880661
896,0.05931617319583893
897,0.1337217539548874
898,0.06948772072792053
899,0.008303580805659294
900,0.33956730365753174
901,0.22872266173362732
902,0.08572664111852646
903,0.0337943360209465
904,0.1598302274942398
905,0.04823434352874756
906,0.18537116050720215
907,0.1104673519730568
908,0.014879833906888962
909,0.23779527842998505
910,0.10252228379249573
911,0.05874957889318466
912,0.05627068877220154
913,0.19658417999744415
914,0.29909947514533997
915,0.025178322568535805
916,0.2382100522518158
917,0.16000185906887054
918,0.049266502261161804
919,0.09463173896074295
920,0.0788981020450592
921,0.010087257251143456
922,0.03973768651485443
923,0.02170068398118019
924,0.323821485042572
925,0.20704182982444763
926,0.20136113464832306
927,0.28833550214767456
928,0.08284468948841095
929,0.059316836297512054
930,0.06098487973213196
931,0.006013565696775913
932,0.04972404986619949
933,0.06635488569736481
934,0.08810000866651535
935,0.02460792101919651
936,0.04215719550848007
937,0.21367791295051575
938,0.050654664635658264
939,0.06603384763002396
940,0.07447440177202225
941,0.24920307099819183
942,0.09681383520364761
943,0.05516153573989868
944,0.10893463343381882
945,0.5921673774719238
946,0.15632981061935425
947,0.10774791985750198
948,0.10659269988536835
949,0.027795780450105667
950,0.015844587236642838
951,0.13437549769878387
952,0.10977089405059814
953,0.13383978605270386
954,0.10743094980716705
955,0.16458112001419067
956,0.10923299193382263
957,0.10056547820568085
958,0.02198057621717453
959,0.007482545915991068
960,0.035714324563741684
961,0.16284023225307465
962,0.0025936884339898825
963,0.12677828967571259
964,0.1750141680240631
965,0.41271263360977173
966,0.06915833055973053
967,0.09323403239250183
968,0.170525923371315
969,0.16370968520641327
970,0.04247671738266945
971,0.06715318560600281
972,0.11054155230522156
973,0.14157485961914062
974,0.13572534918785095
975,0.11007443070411682
976,0.23909276723861694
977,0.24186474084854126
978,0.015095286071300507
979,0.008006279356777668
980,0.12589646875858307
981,0.148506298661232
982,0.06564798951148987
983,0.2957652807235718
984,0.13888491690158844
985,0.05891794338822365
986,0.04772165045142174
987,0.013254271820187569
988,0.08582811057567596
989,0.12156617641448975
990,0.4012288451194763
991,0.056084685027599335
992,0.06100102514028549
993,0.11072231084108353
994,0.17063453793525696
995,0.11651740223169327
996,0.19759491086006165
997,0.1996811479330063
998,0.1157621294260025
999,0.036495354026556015
1000,0.06933127343654633
1001,0.06572768092155457
1002,0.05161876976490021
1003,0.01763658970594406
1004,0.05208095908164978
1005,0.0037178818602114916
1006,0.13428273797035217
1007,0.11786086857318878
1008,0.014217888936400414
1009,0.04689018055796623
1010,0.0340517982840538
1011,0.10158182680606842
1012,0.14033563435077667
1013,0.06158881634473801
1014,0.11151523888111115
1015,0.09500166773796082
1016,0.035099852830171585
1017,0.05111716687679291
1018,0.07301435619592667
1019,0.12720522284507751
1020,0.03822112828493118
1021,0.29661449790000916
1022,0.1840149611234665
1023,0.12080353498458862
1024,0.01479039154946804
1025,0.12119874358177185
1026,0.09803260862827301
1027,0.27813196182250977
1028,0.008669641800224781
1029,0.09257560968399048
1030,0.028545742854475975
1031,0.040673788636922836
1032,0.055579449981451035
1033,0.27143821120262146
1034,0.1292126476764679
1035,0.31151968240737915
1036,0.04076875001192093
1037,0.12429523468017578
1038,0.055515654385089874
1039,0.3275999426841736
1040,0.15688027441501617
1041,0.04326890781521797
1042,0.11986100673675537
1043,0.019579041749238968
1044,0.20786722004413605
1045,0.05527113005518913
1046,0.01540171355009079
1047,0.18601927161216736
1048,0.018208587542176247
1049,0.07489397376775742
1050,0.06027284264564514
1051,0.2851424515247345
1052,0.303156316280365
1053,0.11547720432281494
1054,0.021465301513671875
1055,0.005382062867283821
1056,0.060545966029167175
1057,0.03568030893802643
1058,0.11136223375797272
1059,0.14865997433662415
1060,0.05496849864721298
1061,0.01289556734263897
1062,0.19872790575027466
1063,0.1809573769569397
1064,0.09238451719284058
1065,0.019020475447177887
1066,0.01165097951889038
1067,0.09291346371173859
1068,0.013548199087381363
1069,0.10328297317028046
1070,0.07589605450630188
1071,0.136335551738739
1072,0.1790308803319931
1073,0.038400545716285706
1074,0.1023714542388916
1075,0.27168917655944824
1076,0.23751556873321533
1077,0.030102845281362534
1078,0.09288951754570007
1079,0.15897703170776367
1080,0.03347466513514519
1081,0.16659937798976898
1082,0.13574862480163574
1083,0.2032608985900879
1084,0.014305166900157928
1085,0.3401084840297699
1086,0.18061184883117676
1087,0.15079966187477112
1088,0.11604291200637817
1089,0.09937895089387894
1090,0.04223886504769325
1091,0.257533460855484
1092,0.08109250664710999
1093,0.0198355782777071
1094,0.048050060868263245
1095,0.4020017981529236
1096,0.027313102036714554
1097,0.13233453035354614
1098,0.0559774786233902
1099,0.1800667643547058
1100,0.08107025921344757
1101,0.010931948199868202
1102,0.16102167963981628
1103,0.09470296651124954
1104,0.29539555311203003
1105,0.10935148596763611
1106,0.03667634353041649
1107,0.014962181448936462
1108,0.11205700039863586
1109,0.14199437201023102
1110,0.20217043161392212
1111,0.10392312705516815
1112,0.32035213708877563
1113,0.025479650124907494
1114,0.017736420035362244
1115,0.05664396658539772
1116,0.013348858803510666
1117,0.09885817021131516
1118,0.05858835205435753
1119,0.04886000230908394
1120,0.14941909909248352
1121,0.18017606437206268
1122,0.052556462585926056
1123,0.12576185166835785
1124,0.3404240906238556
1125,0.06385639309883118
1126,0.019400672987103462
1127,0.007654820568859577
1128,0.05936533212661743
1129,0.3453177213668823
1130,0.15048301219940186
1131,0.08362855017185211
1132,0.012664271518588066
1133,0.1425294578075409
1134,0.031780973076820374
1135,0.32461392879486084
1136,0.08313608169555664
1137,0.18670952320098877
1138,0.011078975163400173
1139,0.2875850796699524
1140,0.2087559849023819
1141,0.027460768818855286
1142,0.09634333103895187
1143,0.2195248007774353
1144,0.3014984726905823
1145,0.079768106341362
1146,0.17713093757629395
1147,0.027860593050718307
1148,0.22382697463035583
1149,0.15594783425331116
1150,0.06728415191173553
1151,0.03170718252658844
1152,0.25778090953826904
1153,0.08635914325714111
1154,0.22557008266448975
1155,0.22456005215644836
1156,0.04113316535949707
1157,0.17428569495677948
1158,0.07151266932487488
1159,0.08509325981140137
1160,0.07003407925367355
1161,0.1678730547428131
1162,0.10205486416816711
1163,0.07689919322729111
1164,0.025622546672821045
1165,0.018861040472984314
1166,0.13954102993011475
1167,0.08570262789726257
1168,0.1574380099773407
1169,0.06462965160608292
1170,0.1447608768939972
1171,0.05140991508960724
1172,0.18604512512683868
1173,0.0300571508705616
1174,0.13645105063915253
1175,0.24230289459228516
1176,0.05189549922943115
1177,0.0882035344839096
1178,0.15713196992874146
1179,0.11114652454853058
1180,0.21391162276268005
1181,0.013483980670571327
1182,0.27166879177093506
1183,0.09963245689868927
1184,0.40774792432785034
1185,0.10182270407676697
1186,0.015240180306136608
1187,0.022163458168506622
1188,0.01569458469748497
1189,0.3042094111442566
1190,0.16027715802192688
1191,0.07769715040922165
1192,0.023750603199005127
1193,0.08440789580345154
1194,0.11581166833639145
1195,0.017046578228473663
1196,0.07920154929161072
1197,0.11583937704563141
1198,0.09158189594745636
1199,0.4305797517299652
1200,0.03258674964308739
1201,0.2618395984172821
1202,0.004531415179371834
1203,0.012455355376005173
1204,0.21269062161445618
1205,0.1650654375553131
1206,0.0117268655449152
1207,0.13399694859981537
1208,0.08454269170761108
1209,0.06640222668647766
1210,0.007162075489759445
1211,0.16502147912979126
1212,0.0702778771519661
1213,0.19004961848258972
1214,0.016062814742326736
1215,0.32382261753082275
1216,0.024186503142118454
1217,0.36514341831207275
1218,0.09240266680717468
1219,0.03590894490480423
1220,0.03830084204673767
1221,0.18355721235275269
1222,0.19446642696857452
1223,0.19190886616706848
1224,0.06725814193487167
1225,0.27839940786361694
1226,0.09606882929801941
1227,0.03753569349646568
1228,0.06856560707092285
1229,0.08775144070386887
1230,0.10763541609048843
1231,0.09988872706890106
1232,0.10987205058336258
1233,0.08696496486663818
1234,0.05476881191134453
1235,0.08853764832019806
1236,0.09422752261161804
1237,0.1193038821220398
1238,0.055571600794792175
1239,0.16840948164463043
1240,0.17888674139976501
1241,0.11080662906169891
1242,0.02021390199661255
1243,0.11557913571596146
1244,0.08529719710350037
1245,0.08151407539844513
1246,0.02826818637549877
1247,0.11362063139677048
1248,0.03065599501132965
1249,0.28820911049842834
1250,0.048639729619026184
